hh,campaign_id,status,budget,spent,impressions,clicks,views,checkout,purchase,rev
03,120248025748300126,ACTIVE,100,14.629999999999999,474,5,8,0,0,0
03,120240901145360175,ACTIVE,325,14.629999999999999,510,10,9,0,0,0
03,120247073165120090,ACTIVE,255,14.620000000000001,344,11,13,3,1,62.39
03,120257359768220586,ACTIVE,100,14.600000000000001,406,6,6,0,0,0
03,120248371396300544,ACTIVE,80,14.6,286,7,7,1,1,47.52
03,120246586669350241,ACTIVE,200,14.599999999999998,639,2,7,0,0,0
03,120247506187690509,ACTIVE,103,14.579999999999998,597,13,12,1,0,0
03,120246946458510629,ACTIVE,170,14.559999999999999,285,8,9,0,0,0
03,120251239771420586,ACTIVE,138,14.480000000000002,426,11,14,1,0,0
03,120242847129030686,ACTIVE,100,14.47,303,4,7,2,1,51.220000000000006
03,120245401719840686,ACTIVE,100,14.35,196,11,12,1,1,51.22
03,120244431777030751,ACTIVE,1000,14.33,564,11,21,7,2,85.94
03,120244374958140146,ACTIVE,100,14.33,423,9,8,2,0,0
03,120250501589950722,ACTIVE,80,14.25,252,8,8,0,0,0
03,120244034916020436,ACTIVE,155,14.14,482,7,7,1,1,41.98
03,120246570408620477,ACTIVE,100,14.14,196,5,8,1,0,0
03,120244349823030686,ACTIVE,100,14.04,240,6,6,0,0,0
03,120246465900910677,ACTIVE,100,13.950000000000001,274,8,6,0,0,0
03,120246508713670320,ACTIVE,109,13.860000000000001,441,19,17,3,2,140.79
03,120249672773570589,ACTIVE,97,13.84,275,7,8,2,1,29.98
03,120247558121560065,ACTIVE,100,13.809999999999999,315,10,8,1,0,0
03,120248540698960725,ACTIVE,100,13.760000000000002,170,4,2,1,0,0
03,120246599961620214,ACTIVE,160,13.75,411,8,9,0,0,0
03,120245990795590533,ACTIVE,100,13.71,524,8,13,2,0,0
03,120247392329370509,ACTIVE,200,13.62,541,10,10,0,0,0
03,120251977585510210,ACTIVE,111,13.600000000000001,291,6,7,1,0,0
03,120249283733020100,ACTIVE,100,13.600000000000001,349,9,10,1,0,0
03,120251147479130709,ACTIVE,100,13.59,376,9,11,0,0,0
03,120246624479910241,ACTIVE,129,13.55,795,11,14,1,0,0
03,120244823852370686,ACTIVE,100,13.53,211,4,5,1,1,71.21
03,120245840085840780,ACTIVE,80,13.51,296,9,6,2,0,0
03,120245514271720065,ACTIVE,115,13.51,268,11,14,0,0,0
03,120247624135200509,ACTIVE,102,13.509999999999998,419,8,9,0,0,0
03,120246462278440707,ACTIVE,83,13.45,243,10,8,0,0,0
03,120249412510510100,ACTIVE,100,13.4,332,9,10,1,0,0
03,120246785226280564,ACTIVE,200,13.309999999999999,384,3,6,1,0,0
03,120246787004190097,ACTIVE,90,13.26,439,11,10,2,1,63.470000000000006
03,120246526261990752,ACTIVE,73,13.09,394,9,9,3,0,0
03,120249316661270663,ACTIVE,100,13.08,215,5,7,0,0,0
03,120249286682560368,ACTIVE,300,13.06,401,11,10,2,1,38.98
03,120247040711430629,ACTIVE,100,13.030000000000001,269,7,8,0,0,0
03,120247617708360090,ACTIVE,80,13.02,179,7,8,1,0,0
03,120248288633270389,ACTIVE,100,13.010000000000002,445,10,12,1,1,46.41
03,120247634863390564,ACTIVE,170,13.010000000000002,340,8,10,2,1,69.71000000000001
03,120257647437950586,ACTIVE,100,12.99,327,6,6,1,0,0
03,120248502435680168,ACTIVE,90,12.989999999999998,300,5,7,0,0,0
03,120249120674110404,ACTIVE,300,12.959999999999999,333,15,18,0,0,0
03,120246631635420097,ACTIVE,80,12.95,386,7,8,0,0,0
03,120244374958390146,ACTIVE,100,12.9,457,3,6,0,0,0
03,120248466107650695,ACTIVE,112,12.899999999999999,356,8,11,1,0,0
03,120248337634670425,ACTIVE,150,12.879999999999999,177,8,5,2,1,69.67
03,120246508713630320,ACTIVE,109,12.850000000000001,491,7,6,0,0,0
03,120249449512030725,ACTIVE,100,12.85,395,13,12,1,1,49.37
03,120252218143240054,ACTIVE,100,12.830000000000002,277,8,8,1,0,0
03,120245339156780686,ACTIVE,80,12.8,187,1,3,1,0,0
03,120248386305620455,ACTIVE,100,12.74,301,3,2,0,0,0
03,120247617292450090,PAUSED,60,12.73,150,4,5,0,0,0
03,120245736523970177,ACTIVE,100,12.700000000000001,275,5,6,3,3,112.42000000000002
03,120244428953860686,ACTIVE,100,12.69,283,1,5,0,0,0
03,120247199911460090,ACTIVE,100,12.620000000000001,324,5,10,1,1,62.39
03,120248248634970455,ACTIVE,100,12.620000000000001,159,6,12,0,0,0
03,120247868045210695,ACTIVE,300,12.610000000000001,416,9,10,1,1,37.98
03,120243466971930678,ACTIVE,100,12.610000000000001,184,4,5,1,1,39.98
03,120246024108390751,ACTIVE,500,12.589999999999998,360,10,14,1,0,0
03,120247026467610090,ACTIVE,100,12.55,234,12,14,1,0,0
03,120247534964830642,ACTIVE,100,12.46,178,5,6,1,0,0
03,120246526262050752,ACTIVE,73,12.45,392,9,7,1,0,0
03,120249088233310651,ACTIVE,150,12.39,251,8,9,0,0,0
03,120248592991440389,ACTIVE,80,12.39,477,18,19,0,0,0
03,120248459419470469,ACTIVE,100,12.389999999999999,336,6,7,1,0,0
03,120246624479580241,ACTIVE,129,12.37,770,12,15,1,0,0
03,120248772494200152,ACTIVE,95,12.37,392,4,5,0,0,0
03,120243844678990129,ACTIVE,120,12.35,523,18,18,1,1,68.38
03,120248889583930116,ACTIVE,101,12.24,238,4,6,0,0,0
03,120247500490160043,ACTIVE,80,12.2,161,5,5,0,0,0
03,120249347498540100,ACTIVE,136,12.14,427,6,5,0,0,0
03,120248470325670561,ACTIVE,100,12.1,220,7,9,0,0,0
03,120241972248380630,ACTIVE,118,12.09,379,9,11,0,0,0
03,120249498266450589,ACTIVE,100,12.049999999999999,254,6,7,1,1,29.98
03,120245286173130686,ACTIVE,80,12.04,173,3,8,1,0,0
03,120245286173120686,ACTIVE,80,11.96,203,4,7,1,0,0
03,120246399807540674,ACTIVE,80,11.940000000000001,315,5,7,0,0,0
03,120246178825710752,ACTIVE,100,11.879999999999999,254,6,6,0,0,0
03,120254529951780197,ACTIVE,80,11.85,260,6,8,1,1,66.22
03,120249412510530100,ACTIVE,135,11.79,422,11,13,2,0,0
03,120244164847370788,ACTIVE,85,11.77,191,9,6,1,1,92.3
03,120246643142900065,ACTIVE,100,11.71,302,7,7,1,0,0
03,120245880144290630,ACTIVE,80,11.68,321,13,12,1,1,29.979999999999997
03,120245899907660065,ACTIVE,115,11.68,219,6,9,0,0,0
03,120245847712420650,ACTIVE,100,11.68,212,7,7,0,0,0
03,120250558406210368,ACTIVE,86,11.650000000000002,422,3,3,0,0,0
03,120248443467340561,ACTIVE,87,11.649999999999999,273,10,10,2,2,49.959999999999994
03,120244486414960436,ACTIVE,100,11.64,442,12,12,0,1,129.45999999999998
03,120251979298110210,ACTIVE,50,11.64,164,5,4,1,0,0
03,120248321721850561,ACTIVE,150,11.629999999999999,376,11,10,0,0,0
03,120245400830030686,ACTIVE,80,11.56,191,1,1,1,0,0
03,120248137514550561,ACTIVE,100,11.459999999999999,426,8,9,2,1,57.96
03,120248151239370425,ACTIVE,200,11.450000000000001,193,3,4,0,0,0
03,120248082904020663,ACTIVE,250,11.419999999999998,194,5,6,0,0,0
03,120245861174350177,ACTIVE,100,11.39,272,9,6,0,0,0
03,120249013372050100,ACTIVE,100,11.37,265,9,11,0,0,0
03,120247114934220455,ACTIVE,120,11.31,183,7,8,0,0,0
03,120244367965900146,ACTIVE,100,11.29,210,6,6,1,1,41.98
03,120246330272670320,ACTIVE,109,11.27,268,6,4,0,0,0
03,120246753252310674,ACTIVE,80,11.219999999999999,148,2,2,0,0,0
03,120249975165650653,ACTIVE,80,11.21,216,5,5,1,0,0
03,120247971255740065,ACTIVE,200,11.15,373,7,7,2,1,63.91
03,120244367774220146,ACTIVE,100,11.14,245,6,7,3,1,41.980000000000004
03,120246785028940564,ACTIVE,170,11.13,292,4,5,0,0,0
03,120247954410960425,ACTIVE,100,11.08,181,4,4,0,0,0
03,120246242129020477,ACTIVE,100,11.07,219,6,7,0,0,0
03,120247547590960642,ACTIVE,320,11.05,268,9,6,0,0,0
03,120248737641880722,ACTIVE,80,11.04,242,6,10,1,0,0
03,120245685799910707,ACTIVE,100,11.02,221,11,9,4,0,0
03,120249564842700589,ACTIVE,98,11.01,249,3,4,1,0,0
03,120248880534940100,ACTIVE,100,10.950000000000001,295,6,9,0,0,0
03,120249711938850319,ACTIVE,100,10.940000000000001,358,6,8,1,0,0
03,120247500391620043,ACTIVE,80,10.93,164,6,7,0,0,0
03,120248085583660127,ACTIVE,100,10.92,107,2,3,0,0,0
03,120247000863930069,ACTIVE,100,10.92,146,3,3,0,0,0
03,120244367578550146,ACTIVE,100,10.92,172,6,7,0,0,0
03,120246369904900032,ACTIVE,200,10.84,340,13,18,1,0,0
03,120243593808880146,ACTIVE,300,10.740000000000002,348,6,7,1,1,106.71000000000001
03,120247139480370564,ACTIVE,170,10.72,183,3,3,0,0,0
03,120246710213420090,ACTIVE,225,10.71,299,6,7,0,0,0
03,120247974813980642,ACTIVE,100,10.68,310,9,8,0,0,0
03,120246410881630707,ACTIVE,82,10.669999999999998,247,2,1,0,0,0
03,120246870229730642,ACTIVE,100,10.580000000000002,289,2,1,0,0,0
03,120244906297410788,ACTIVE,50,10.51,126,4,3,2,2,103.9
03,120247378425210561,ACTIVE,180,10.5,362,14,18,2,0,0
03,120246257869250707,ACTIVE,126,10.45,229,10,10,1,1,37.37
03,120245283264760677,ACTIVE,115,10.440000000000001,544,9,11,3,2,140.04
03,120249834678870247,ACTIVE,100,10.39,240,6,5,0,0,0
03,120247059696240214,ACTIVE,120,10.389999999999999,333,9,12,1,1,24.97
03,120249105110140210,ACTIVE,132,10.38,275,8,10,0,0,0
03,120245241360310455,ACTIVE,100,10.349999999999998,439,10,11,0,0,0
03,120248923191120589,ACTIVE,100,10.24,156,3,4,0,0,0
03,120251769553160054,ACTIVE,73,10.17,175,3,2,0,0,0
03,120254678507630197,ACTIVE,80,10.16,194,3,3,0,0,0
03,120244824582450436,ACTIVE,100,10.129999999999999,364,11,10,0,0,0
03,120247059710630214,ACTIVE,120,10.11,179,2,3,0,0,0
03,120246375737140674,ACTIVE,100,10.059999999999999,163,5,5,0,0,0
03,120245738102920780,ACTIVE,80,10.04,224,5,6,1,1,42.97
03,120244418309490436,ACTIVE,100,9.98,419,6,9,0,0,0
03,120249352629920127,ACTIVE,100,9.89,110,7,7,0,0,0
03,120245823079650320,ACTIVE,100,9.89,265,3,4,0,0,0
03,120243772698880146,ACTIVE,100,9.89,384,9,14,1,0,0
03,120243929504820146,ACTIVE,100,9.840000000000002,305,7,7,1,1,41.980000000000004
03,120246733902040065,ACTIVE,80,9.83,195,1,4,0,0,0
03,120244967217480436,ACTIVE,100,9.81,351,8,5,0,0,0
03,120247508005810509,ACTIVE,100,9.81,260,1,1,0,0,0
03,120250086384210057,ACTIVE,100,9.77,126,14,15,0,1,103.01
03,120245490989600133,ACTIVE,100,9.719999999999999,140,5,6,0,0,0
03,120246437959560241,ACTIVE,180,9.629999999999999,509,2,7,0,0,0
03,120248443467260561,ACTIVE,87,9.58,251,6,6,0,0,0
03,120246697447920610,ACTIVE,80,9.58,132,6,4,2,0,0
03,120247622109160509,ACTIVE,100,9.55,297,4,4,0,1,34.98
03,120246791358470097,PAUSED,80,9.55,281,2,2,0,0,0
03,120244480112510436,ACTIVE,100,9.52,394,5,8,1,1,71.62
03,120247623540580509,ACTIVE,104,9.49,285,8,8,1,0,0
03,120248573692120695,ACTIVE,120,9.44,229,2,2,0,0,0
03,120246104095060650,ACTIVE,126,9.43,125,4,5,0,0,0
03,120246792247710097,ACTIVE,80,9.41,429,7,7,0,0,0
03,120246381767620032,ACTIVE,200,9.4,215,11,13,2,1,22.979999999999997
03,120245045578670686,ACTIVE,80,9.4,264,6,6,1,0,0
03,120245201694450686,PAUSED,100,9.39,181,4,5,1,0,0
03,120243951377020125,ACTIVE,150,9.32,237,6,8,1,0,0
03,120249512345290725,ACTIVE,100,9.31,141,3,7,3,2,171.9
03,120244164741820146,ACTIVE,100,9.309999999999999,261,8,8,1,0,0
03,120244761582650436,ACTIVE,100,9.290000000000001,339,7,8,2,1,68.22
03,120246309078080032,ACTIVE,200,9.23,331,6,9,1,0,0
03,120246579308100453,ACTIVE,100,9.21,120,4,4,0,0,0
03,120244367774160146,ACTIVE,100,9.2,194,3,4,0,0,0
03,120245031811820436,ACTIVE,116,9.19,308,8,8,0,0,0
03,120248455212780455,ACTIVE,123,9.16,355,1,5,0,0,0
03,23857731004250794,ACTIVE,100,9.14,139,6,5,0,0,0
03,120245995414780177,ACTIVE,100,9.11,161,7,9,0,0,0
03,120245063703470133,ACTIVE,180,9.07,215,10,8,0,0,0
03,120248574839550695,ACTIVE,250,9.05,285,12,14,0,0,0
03,120246468260540320,ACTIVE,109,9.04,354,12,14,0,0,0
03,120242884733810358,ACTIVE,100,9.030000000000001,195,6,11,1,0,0
03,120245832907210630,ACTIVE,80,9.02,216,9,8,2,1,24.98
03,120248737641910722,ACTIVE,68,9,177,2,2,1,1,22.979999999999997
03,120246338247960241,ACTIVE,100,8.88,247,5,8,2,1,72.12
03,120244486325980436,ACTIVE,100,8.879999999999999,362,12,10,0,0,0
03,120244153272430146,ACTIVE,100,8.870000000000001,190,4,5,1,0,0
03,120246819645500629,ACTIVE,100,8.870000000000001,272,10,8,0,0,0
03,120251979136820210,ACTIVE,50,8.870000000000001,172,2,2,0,0,0
03,120246733877000065,ACTIVE,80,8.8,207,7,7,0,0,0
03,120241067387190788,ACTIVE,30,8.760000000000002,174,3,4,0,0,0
03,120248040060750126,ACTIVE,80,8.76,285,9,6,0,0,0
03,120245832936950630,ACTIVE,79,8.75,216,8,14,3,1,29.979999999999997
03,120247292031280175,ACTIVE,86,8.74,247,7,5,0,0,0
03,120247220172900175,ACTIVE,87,8.719999999999999,225,2,4,1,0,0
03,120249711938840319,ACTIVE,100,8.71,223,0,2,1,0,0
03,120248455212740455,ACTIVE,123,8.7,299,4,8,1,0,0
03,120249568875230589,ACTIVE,100,8.67,140,2,2,0,0,0
03,120247373463200090,PAUSED,124,8.65,242,7,7,0,0,0
03,120257759476400586,ACTIVE,30,8.629999999999999,183,2,3,0,0,0
03,120244366908710146,ACTIVE,100,8.6,194,0,7,1,0,0
03,120246731736950097,ACTIVE,80,8.58,307,7,8,1,0,0
03,120247645229990642,ACTIVE,100,8.52,162,4,3,1,0,0
03,120249513426150725,ACTIVE,100,8.52,240,4,4,1,0,0
03,120248359442970589,ACTIVE,200,8.52,270,4,3,1,0,0
03,120249534302910127,ACTIVE,100,8.459999999999999,124,7,9,0,0,0
03,120243144633320146,ACTIVE,100,8.450000000000001,222,9,9,1,0,0
03,120244761515050455,ACTIVE,135,8.45,246,8,10,0,0,0
03,120244906297460788,ACTIVE,50,8.45,126,5,5,0,0,0
03,120246377047690097,ACTIVE,80,8.36,349,4,7,0,0,0
03,120247500326650043,ACTIVE,80,8.34,143,1,1,1,1,27.979999999999997
03,120247389356380455,PAUSED,100,8.34,165,7,5,0,0,0
03,120247026467550090,ACTIVE,100,8.33,171,8,6,0,0,0
03,120245608347680133,ACTIVE,260,8.29,151,5,7,2,1,37.980000000000004
03,120247058049910303,PAUSED,120,8.28,99,2,1,0,0,0
03,120246733901990065,ACTIVE,80,8.25,137,5,6,1,1,67.91
03,120242700474080358,ACTIVE,100,8.21,125,3,4,0,0,0
03,120244076954630146,ACTIVE,100,8.180000000000001,232,6,8,1,1,75.22
03,120235701428400210,ACTIVE,200,8.09,221,4,7,0,0,0
03,120245602350460032,ACTIVE,100,8.07,256,6,6,0,0,0
03,23857646023590799,ACTIVE,60,8.07,93,1,2,0,0,0
03,120243205951310642,ACTIVE,100,8.05,164,2,2,0,0,0
03,120246581316290126,ACTIVE,100,8.04,150,6,4,1,1,51.21
03,120246792894660097,ACTIVE,80,8.02,261,5,4,0,0,0
03,120248862675940229,ACTIVE,72,7.88,185,3,5,1,1,29.98
03,120243458344240129,ACTIVE,100,7.870000000000001,300,4,4,1,0,0
03,120245049415260032,ACTIVE,200,7.85,260,6,6,0,0,0
03,120251423402300404,ACTIVE,50,7.82,97,5,5,0,0,0
03,120250558406540368,ACTIVE,86,7.82,184,2,3,0,0,0
03,120249975165620653,ACTIVE,80,7.8100000000000005,205,5,6,1,1,67.06
03,120251292838090427,ACTIVE,100,7.8100000000000005,179,4,3,0,0,0
03,120245250322490642,ACTIVE,650,7.75,155,4,4,2,1,37.95
03,120249550517720100,ACTIVE,92,7.75,137,3,4,0,0,0
03,120250413795050709,ACTIVE,700,7.73,182,5,7,1,1,62.440000000000005
03,120246330272120320,ACTIVE,100,7.710000000000001,268,5,8,0,0,0
03,120251423291250404,ACTIVE,50,7.67,150,4,5,0,0,0
03,120235701428420210,ACTIVE,200,7.65,203,6,8,2,0,0
03,120257559013710586,PAUSED,100,7.65,205,0,0,0,0,0
03,120246270264070320,ACTIVE,200,7.640000000000001,251,5,5,0,0,0
03,120248557488550695,ACTIVE,150,7.57,343,3,4,0,0,0
03,120247312196970090,ACTIVE,100,7.57,166,9,11,3,2,172.70000000000002
03,120245833042190630,ACTIVE,58,7.5600000000000005,204,3,2,0,0,0
03,120247622109170509,ACTIVE,100,7.54,206,6,7,0,0,0
03,120246583070910674,ACTIVE,100,7.52,152,3,3,0,0,0
03,120247767157610303,ACTIVE,68,7.499999999999999,137,8,7,0,0,0
03,120246733876960065,ACTIVE,80,7.49,126,2,3,0,0,0
03,120247312197200090,PAUSED,100,7.49,172,7,5,0,0,0
03,120250414826920577,ACTIVE,100,7.47,194,5,8,0,0,0
03,120246674923260175,ACTIVE,100,7.44,174,1,4,1,1,24.96
03,120247952380210544,ACTIVE,90,7.4399999999999995,163,2,2,0,0,0
03,120257843668740586,ACTIVE,100,7.4399999999999995,248,3,3,0,0,0
03,120257919054520586,ACTIVE,30,7.43,161,4,3,0,0,0
03,120246299721480751,ACTIVE,325,7.38,143,4,4,0,0,0
03,120248726537670152,ACTIVE,99,7.360000000000001,272,6,7,1,0,0
03,120244367965850146,ACTIVE,100,7.35,198,2,4,0,0,0
03,120247438813810043,ACTIVE,200,7.35,104,5,5,1,0,0
03,120244367850510146,ACTIVE,100,7.3,165,2,2,1,1,41.980000000000004
03,120251423291230404,ACTIVE,50,7.2700000000000005,150,5,8,0,0,0
03,120247620997050509,ACTIVE,100,7.22,257,2,2,0,0,0
03,120245124561510686,ACTIVE,80,7.180000000000001,93,2,3,0,0,0
03,120245339157220686,ACTIVE,80,7.180000000000001,96,2,1,0,0,0
03,120247815782080642,ACTIVE,100,7.18,102,2,3,0,0,0
03,120251423402290404,ACTIVE,50,7.09,141,3,3,1,0,0
03,120249360920670725,ACTIVE,200,7.07,112,3,3,0,1,28.98
03,120244823852300686,ACTIVE,100,7.0600000000000005,133,5,6,0,0,0
03,120244369557230146,ACTIVE,100,7.05,99,3,3,1,0,0
03,120244368121240146,ACTIVE,100,7.05,211,1,3,0,0,0
03,120244761869100436,ACTIVE,100,6.97,328,3,4,0,0,0
03,120244366218760146,ACTIVE,100,6.95,143,5,3,0,0,0
03,120244367493360146,ACTIVE,100,6.91,126,4,5,0,0,0
03,120247641474120509,ACTIVE,80,6.91,151,1,1,0,0,0
03,120248050137610065,ACTIVE,100,6.880000000000001,174,6,7,1,0,0
03,120247617708310090,PAUSED,80,6.87,41,0,0,0,0,0
03,120244368121860146,ACTIVE,100,6.85,174,5,5,0,0,0
03,120248923191070589,ACTIVE,100,6.84,137,3,3,0,0,0
03,120248470325620561,ACTIVE,100,6.84,175,5,4,0,0,0
03,23857731004200794,ACTIVE,100,6.800000000000001,83,0,0,0,0,0
03,120246753252260674,ACTIVE,80,6.79,200,6,7,1,0,0
03,120249512448270725,ACTIVE,100,6.78,142,2,2,0,0,0
03,120249073253070116,ACTIVE,100,6.77,158,8,7,2,2,111.44
03,120247501239270509,ACTIVE,500,6.73,336,5,5,0,0,0
03,120251014701600404,ACTIVE,50,6.720000000000001,59,3,4,0,0,0
03,120245750558170707,ACTIVE,100,6.680000000000001,192,8,8,0,0,0
03,120242694742870146,ACTIVE,224,6.67,208,5,5,1,1,106.71
03,120246579308140453,ACTIVE,100,6.62,99,1,3,1,0,0
03,120251168871300404,PAUSED,90,6.5,138,1,1,0,0,0
03,120248764599250589,ACTIVE,100,6.49,118,1,1,1,0,0
03,120250790045220586,ACTIVE,150,6.48,242,5,4,1,1,28.98
03,120250447770590013,ACTIVE,80,6.4399999999999995,93,5,6,1,1,67.67
03,120245284052330686,ACTIVE,80,6.42,160,7,7,0,0,0
03,120241671273870455,ACTIVE,100,6.4,163,1,0,0,0,0
03,120247505683080509,ACTIVE,80,6.37,111,3,4,1,0,0
03,120251979360490210,ACTIVE,50,6.3500000000000005,166,3,4,0,0,0
03,120247620975680509,ACTIVE,100,6.35,327,5,4,2,1,34.980000000000004
03,120257843052780586,ACTIVE,30,6.32,168,3,2,0,0,0
03,120247500490240043,ACTIVE,80,6.3,107,3,4,1,0,0
03,120245286882760686,ACTIVE,100,6.250000000000001,68,1,1,0,0,0
03,120243844958690129,ACTIVE,100,6.24,213,4,7,1,1,42.980000000000004
03,120249613746340589,ACTIVE,98,6.23,168,3,4,0,0,0
03,120244367125760146,ACTIVE,100,6.2,94,0,2,0,0,0
03,120246709429840674,ACTIVE,100,6.150000000000001,159,4,5,0,0,0
03,120250558361040368,ACTIVE,50,6.15,170,4,4,0,0,0
03,120245198116820177,ACTIVE,100,6.130000000000001,141,1,2,0,0,0
03,120246753298070674,ACTIVE,60,6.119999999999999,74,1,1,0,0,0
03,120246024108440751,ACTIVE,195,6.1,109,3,7,0,0,0
03,120248783564770229,ACTIVE,152,6.1,146,11,11,0,0,0
03,120247568068640509,ACTIVE,100,6.1,281,3,4,0,0,0
03,23857604274280799,ACTIVE,80,6.09,52,1,1,0,0,0
03,120249613746370589,ACTIVE,98,6.08,194,3,5,0,0,0
03,120248507721970469,ACTIVE,80,6.08,139,0,1,0,0,0
03,120250838901590404,ACTIVE,50,6.050000000000001,74,1,1,0,0,0
03,120251292838130427,ACTIVE,100,6,218,3,3,0,0,0
03,120249448508060725,ACTIVE,100,5.960000000000001,138,0,3,0,0,0
03,120244794017770320,ACTIVE,360,5.96,205,7,4,1,0,0
03,120246902635090175,ACTIVE,100,5.9399999999999995,193,1,1,0,0,0
03,120245038475150436,ACTIVE,100,5.93,291,4,5,1,0,0
03,120244006723720129,ACTIVE,120,5.92,170,3,4,0,0,0
03,120252072716310054,ACTIVE,76,5.92,217,0,0,1,0,0
03,120251360834810166,ACTIVE,100,5.9,144,7,6,1,1,24.98
03,120246415849650214,ACTIVE,120,5.89,102,1,1,0,0,0
03,120247505683040509,ACTIVE,80,5.88,95,2,2,0,0,0
03,120247311646990509,ACTIVE,100,5.85,278,4,8,1,0,0
03,120247568013690509,ACTIVE,100,5.84,268,5,7,1,0,0
03,120246773871680629,ACTIVE,100,5.76,110,0,4,1,0,0
03,120246299721450751,ACTIVE,195,5.75,143,1,3,0,0,0
03,120247114547280509,ACTIVE,85,5.73,203,14,9,1,0,0
03,120248072969470389,ACTIVE,100,5.73,184,6,8,3,0,0
03,120247245979210389,ACTIVE,100,5.7,209,9,13,1,1,46.410000000000004
03,120246773871740629,ACTIVE,100,5.68,124,1,2,0,0,0
03,120251063106910166,ACTIVE,50,5.67,184,4,4,0,0,0
03,120249550517750100,ACTIVE,92,5.659999999999999,106,0,2,1,1,22.98
03,120246471244780065,ACTIVE,135,5.55,166,3,4,1,1,67.9
03,120250447831790013,ACTIVE,80,5.539999999999999,100,2,3,2,0,0
03,120244793522550320,ACTIVE,120,5.53,240,8,4,0,0,0
03,120245460221520177,ACTIVE,100,5.53,71,0,4,0,0,0
03,120245404387150125,ACTIVE,80,5.51,138,9,8,0,0,0
03,120246471244730065,ACTIVE,135,5.49,181,5,4,0,0,0
03,120247620944900509,ACTIVE,100,5.44,251,3,2,1,1,34.98
03,120247617392160090,PAUSED,60,5.44,43,1,0,0,0,0
03,120247442428390509,ACTIVE,50,5.4399999999999995,109,1,1,0,0,0
03,120248469524600389,ACTIVE,81,5.4399999999999995,163,2,2,0,0,0
03,23857646023530799,ACTIVE,60,5.43,83,3,3,0,0,0
03,120242907734560129,ACTIVE,100,5.42,165,3,10,1,0,0
03,120247221451440175,ACTIVE,100,5.4,199,2,2,0,0,0
03,120245251316060477,ACTIVE,100,5.4,97,6,5,1,1,51.22
03,120245923045620168,ACTIVE,100,5.390000000000001,148,3,2,1,1,37.980000000000004
03,120248318269050152,ACTIVE,120,5.35,161,3,4,0,0,0
03,120249824676430057,ACTIVE,100,5.35,26,1,2,0,0,0
03,120248783564790229,ACTIVE,64,5.34,103,0,1,0,0,0
03,120246382556450462,ACTIVE,100,5.34,115,3,3,1,1,94.97
03,120246483406720564,ACTIVE,300,5.33,203,1,6,1,0,0
03,120244367850560146,ACTIVE,100,5.32,196,2,4,0,0,0
03,120250691304310722,ACTIVE,50,5.300000000000001,106,4,6,2,1,38.269999999999996
03,120244156901670146,ACTIVE,100,5.27,304,12,12,2,1,41.980000000000004
03,120245466475870630,ACTIVE,91,5.21,111,1,4,0,0,0
03,120247620959470509,ACTIVE,100,5.19,163,2,3,1,1,63.47
03,120248075661290642,ACTIVE,125,5.180000000000001,88,1,1,0,0,0
03,120247000863970069,ACTIVE,100,5.18,114,3,3,0,0,0
03,120245889270610065,ACTIVE,40,5.17,181,0,1,0,0,0
03,120244270293390320,ACTIVE,120,5.16,172,5,6,0,0,0
03,120251182287020427,ACTIVE,129,5.16,142,5,4,0,0,0
03,120247620997000509,ACTIVE,100,5.15,196,5,6,0,0,0
03,120247375816630090,ACTIVE,80,5.1000000000000005,50,1,2,0,0,0
03,120248082904030663,ACTIVE,150,5.09,101,4,5,1,1,37.980000000000004
03,120244083558220146,ACTIVE,100,5.08,145,6,6,0,0,0
03,120250447831800013,ACTIVE,80,5.07,79,3,3,1,1,67.67
03,6973002165426,ACTIVE,50,5.07,113,1,1,0,0,0
03,120246867532700629,PAUSED,100,5.06,52,2,2,0,0,0
03,120248703982740229,ACTIVE,108,5.040000000000001,120,3,4,1,0,0
03,120246699106190629,ACTIVE,100,5,143,3,4,0,0,0
03,120250447771000013,ACTIVE,80,4.99,69,1,1,0,0,0
03,120248504815070469,ACTIVE,80,4.99,65,0,1,0,0,0
03,120245832936880630,ACTIVE,66,4.989999999999999,86,1,3,0,0,0
03,120242776941930146,ACTIVE,100,4.970000000000001,101,3,4,0,0,0
03,120248091199310642,ACTIVE,100,4.960000000000001,141,3,5,0,0,0
03,120245848127430707,ACTIVE,300,4.96,147,4,8,1,1,50.96
03,120247620975770509,ACTIVE,100,4.95,285,4,4,1,0,0
03,120257919054460586,ACTIVE,30,4.94,136,2,2,0,0,0
03,120244837091010678,PAUSED,104,4.93,117,3,3,0,0,0
03,120247504171550090,ACTIVE,60,4.91,73,2,3,1,1,60.61
03,120245832907270630,ACTIVE,97,4.869999999999999,109,4,4,0,0,0
03,120247220172930175,ACTIVE,87,4.86,91,5,4,1,0,0
03,120247195869560175,ACTIVE,125,4.75,143,2,5,0,0,0
03,120251150600140210,ACTIVE,82,4.68,85,1,3,0,0,0
03,120245481989440065,ACTIVE,40,4.68,99,3,4,2,1,29.98
03,120243734466660129,ACTIVE,120,4.67,200,5,7,4,1,66.47999999999999
03,120251769553070054,ACTIVE,110,4.66,153,1,0,0,0,0
03,120251467533420166,ACTIVE,30,4.640000000000001,99,2,5,0,0,0
03,120248252688100544,ACTIVE,100,4.64,128,1,1,0,0,0
03,120246670033370677,ACTIVE,300,4.57,154,1,1,0,0,0
03,120244447104190303,ACTIVE,40,4.55,99,3,3,1,0,0
